Energy,xx,yy,zz,xy,xz,yz
109.2080,0.9706,0.9706,0.9706,0.0007,0.0007,0.0007
109.2463,0.9707,0.9707,0.9707,0.0007,0.0007,0.0007
109.2845,0.9707,0.9707,0.9707,0.0007,0.0007,0.0007
109.3227,0.9707,0.9707,0.9707,0.0007,0.0007,0.0007
109.3610,0.9707,0.9707,0.9707,0.0007,0.0007,0.0007
109.3992,0.9707,0.9707,0.9707,0.0007,0.0007,0.0007
109.4375,0.9708,0.9708,0.9708,0.0007,0.0007,0.0007
109.4757,0.9708,0.9708,0.9708,0.0007,0.0007,0.0007
109.5139,0.9708,0.9708,0.9708,0.0007,0.0007,0.0007
109.5522,0.9708,0.9708,0.9708,0.0007,0.0007,0.0007
109.5904,0.9708,0.9708,0.9708,0.0007,0.0007,0.0007
109.6286,0.9709,0.9709,0.9709,0.0007,0.0007,0.0007
109.6669,0.9709,0.9709,0.9709,0.0007,0.0007,0.0007
109.7051,0.9709,0.9709,0.9709,0.0007,0.0007,0.0007
109.7434,0.9709,0.9709,0.9709,0.0007,0.0007,0.0007
109.7816,0.9709,0.9709,0.9709,0.0007,0.0007,0.0007
109.8198,0.9710,0.9710,0.9710,0.0007,0.0007,0.0007
109.8581,0.9710,0.9710,0.9710,0.0007,0.0007,0.0007
109.8963,0.9710,0.9710,0.9710,0.0007,0.0007,0.0007
109.9345,0.9710,0.9710,0.9710,0.0007,0.0007,0.0007
109.9728,0.9711,0.9711,0.9711,0.0007,0.0007,0.0007
110.0110,0.9711,0.9711,0.9711,0.0007,0.0007,0.0007
110.0493,0.9711,0.9711,0.9711,0.0007,0.0007,0.0007
110.0875,0.9711,0.9711,0.9711,0.0007,0.0007,0.0007
110.1257,0.9711,0.9711,0.9711,0.0007,0.0007,0.0007
110.1640,0.9712,0.9712,0.9712,0.0007,0.0007,0.0007
110.2022,0.9712,0.9712,0.9712,0.0007,0.0007,0.0007
110.2405,0.9712,0.9712,0.9712,0.0007,0.0007,0.0007
110.2787,0.9712,0.9712,0.9712,0.0007,0.0007,0.0007
110.3169,0.9712,0.9712,0.9712,0.0007,0.0007,0.0007
110.3552,0.9713,0.9713,0.9713,0.0007,0.0007,0.0007
110.3934,0.9713,0.9713,0.9713,0.0007,0.0007,0.0007
110.4316,0.9713,0.9713,0.9713,0.0007,0.0007,0.0007
110.4699,0.9713,0.9713,0.9713,0.0007,0.0007,0.0007
110.5081,0.9713,0.9713,0.9713,0.0007,0.0007,0.0007
110.5464,0.9714,0.9714,0.9714,0.0007,0.0007,0.0007
110.5846,0.9714,0.9714,0.9714,0.0007,0.0007,0.0007
110.6228,0.9714,0.9714,0.9714,0.0007,0.0007,0.0007
110.6611,0.9714,0.9714,0.9714,0.0007,0.0007,0.0007
110.6993,0.9714,0.9714,0.9714,0.0007,0.0007,0.0007
110.7375,0.9715,0.9715,0.9715,0.0007,0.0007,0.0007
110.7758,0.9715,0.9715,0.9715,0.0007,0.0007,0.0007
110.8140,0.9715,0.9715,0.9715,0.0007,0.0007,0.0007
110.8523,0.9715,0.9715,0.9715,0.0007,0.0007,0.0007
110.8905,0.9715,0.9715,0.9715,0.0007,0.0007,0.0007
110.9287,0.9716,0.9716,0.9716,0.0007,0.0007,0.0007
110.9670,0.9716,0.9716,0.9716,0.0007,0.0007,0.0007
111.0052,0.9716,0.9716,0.9716,0.0007,0.0007,0.0007
111.0435,0.9716,0.9716,0.9716,0.0007,0.0007,0.0007
111.0817,0.9716,0.9716,0.9716,0.0007,0.0007,0.0007
111.1199,0.9717,0.9717,0.9717,0.0007,0.0007,0.0007
111.1582,0.9717,0.9717,0.9717,0.0007,0.0007,0.0007
111.1964,0.9717,0.9717,0.9717,0.0007,0.0007,0.0007
111.2346,0.9717,0.9717,0.9717,0.0007,0.0007,0.0007
111.2729,0.9717,0.9717,0.9717,0.0007,0.0007,0.0007
111.3111,0.9718,0.9718,0.9718,0.0007,0.0007,0.0007
111.3494,0.9718,0.9718,0.9718,0.0007,0.0007,0.0007
111.3876,0.9718,0.9718,0.9718,0.0007,0.0007,0.0007
111.4258,0.9718,0.9718,0.9718,0.0007,0.0007,0.0007
111.4641,0.9718,0.9718,0.9718,0.0007,0.0007,0.0007
111.5023,0.9719,0.9719,0.9719,0.0007,0.0007,0.0007
111.5405,0.9719,0.9719,0.9719,0.0006,0.0006,0.0006
111.5788,0.9719,0.9719,0.9719,0.0006,0.0006,0.0006
111.6170,0.9719,0.9719,0.9719,0.0006,0.0006,0.0006
111.6553,0.9719,0.9719,0.9719,0.0006,0.0006,0.0006
111.6935,0.9720,0.9720,0.9720,0.0006,0.0006,0.0006
111.7317,0.9720,0.9720,0.9720,0.0006,0.0006,0.0006
111.7700,0.9720,0.9720,0.9720,0.0006,0.0006,0.0006
111.8082,0.9720,0.9720,0.9720,0.0006,0.0006,0.0006
111.8465,0.9720,0.9720,0.9720,0.0006,0.0006,0.0006
111.8847,0.9721,0.9721,0.9721,0.0006,0.0006,0.0006
111.9229,0.9721,0.9721,0.9721,0.0006,0.0006,0.0006
111.9612,0.9721,0.9721,0.9721,0.0006,0.0006,0.0006
111.9994,0.9721,0.9721,0.9721,0.0006,0.0006,0.0006
112.0376,0.9721,0.9721,0.9721,0.0006,0.0006,0.0006
112.0759,0.9722,0.9722,0.9722,0.0006,0.0006,0.0006
112.1141,0.9722,0.9722,0.9722,0.0006,0.0006,0.0006
112.1524,0.9722,0.9722,0.9722,0.0006,0.0006,0.0006
112.1906,0.9722,0.9722,0.9722,0.0006,0.0006,0.0006
112.2288,0.9722,0.9722,0.9722,0.0006,0.0006,0.0006
112.2671,0.9723,0.9723,0.9723,0.0006,0.0006,0.0006
112.3053,0.9723,0.9723,0.9723,0.0006,0.0006,0.0006
112.3435,0.9723,0.9723,0.9723,0.0006,0.0006,0.0006
112.3818,0.9723,0.9723,0.9723,0.0006,0.0006,0.0006
112.4200,0.9723,0.9723,0.9723,0.0006,0.0006,0.0006
112.4583,0.9724,0.9724,0.9724,0.0006,0.0006,0.0006
112.4965,0.9724,0.9724,0.9724,0.0006,0.0006,0.0006
112.5347,0.9724,0.9724,0.9724,0.0006,0.0006,0.0006
112.5730,0.9724,0.9724,0.9724,0.0006,0.0006,0.0006
112.6112,0.9724,0.9724,0.9724,0.0006,0.0006,0.0006
112.6495,0.9725,0.9725,0.9725,0.0006,0.0006,0.0006
112.6877,0.9725,0.9725,0.9725,0.0006,0.0006,0.0006
112.7259,0.9725,0.9725,0.9725,0.0006,0.0006,0.0006
112.7642,0.9725,0.9725,0.9725,0.0006,0.0006,0.0006
112.8024,0.9725,0.9725,0.9725,0.0006,0.0006,0.0006
112.8406,0.9725,0.9725,0.9725,0.0006,0.0006,0.0006
112.8789,0.9726,0.9726,0.9726,0.0006,0.0006,0.0006
112.9171,0.9726,0.9726,0.9726,0.0006,0.0006,0.0006
112.9554,0.9726,0.9726,0.9726,0.0006,0.0006,0.0006
112.9936,0.9726,0.9726,0.9726,0.0006,0.0006,0.0006
113.0318,0.9726,0.9726,0.9726,0.0006,0.0006,0.0006
113.0701,0.9727,0.9727,0.9727,0.0006,0.0006,0.0006
113.1083,0.9727,0.9727,0.9727,0.0006,0.0006,0.0006
113.1465,0.9727,0.9727,0.9727,0.0006,0.0006,0.0006
113.1848,0.9727,0.9727,0.9727,0.0006,0.0006,0.0006
113.2230,0.9727,0.9727,0.9727,0.0006,0.0006,0.0006
113.2613,0.9728,0.9728,0.9728,0.0006,0.0006,0.0006
113.2995,0.9728,0.9728,0.9728,0.0006,0.0006,0.0006
113.3377,0.9728,0.9728,0.9728,0.0006,0.0006,0.0006
113.3760,0.9728,0.9728,0.9728,0.0006,0.0006,0.0006
113.4142,0.9728,0.9728,0.9728,0.0006,0.0006,0.0006
113.4525,0.9729,0.9729,0.9729,0.0006,0.0006,0.0006
113.4907,0.9729,0.9729,0.9729,0.0006,0.0006,0.0006
113.5289,0.9729,0.9729,0.9729,0.0006,0.0006,0.0006
113.5672,0.9729,0.9729,0.9729,0.0006,0.0006,0.0006
113.6054,0.9729,0.9729,0.9729,0.0006,0.0006,0.0006
113.6436,0.9729,0.9729,0.9729,0.0006,0.0006,0.0006
113.6819,0.9730,0.9730,0.9730,0.0006,0.0006,0.0006
113.7201,0.9730,0.9730,0.9730,0.0006,0.0006,0.0006
113.7584,0.9730,0.9730,0.9730,0.0006,0.0006,0.0006
113.7966,0.9730,0.9730,0.9730,0.0006,0.0006,0.0006
113.8348,0.9730,0.9730,0.9730,0.0006,0.0006,0.0006
113.8731,0.9731,0.9731,0.9731,0.0006,0.0006,0.0006
113.9113,0.9731,0.9731,0.9731,0.0006,0.0006,0.0006
113.9495,0.9731,0.9731,0.9731,0.0006,0.0006,0.0006
113.9878,0.9731,0.9731,0.9731,0.0006,0.0006,0.0006
114.0260,0.9731,0.9731,0.9731,0.0006,0.0006,0.0006
114.0643,0.9731,0.9731,0.9731,0.0006,0.0006,0.0006
114.1025,0.9732,0.9732,0.9732,0.0006,0.0006,0.0006
114.1407,0.9732,0.9732,0.9732,0.0006,0.0006,0.0006
114.1790,0.9732,0.9732,0.9732,0.0006,0.0006,0.0006
114.2172,0.9732,0.9732,0.9732,0.0006,0.0006,0.0006
114.2555,0.9732,0.9732,0.9732,0.0006,0.0006,0.0006
114.2937,0.9733,0.9733,0.9733,0.0006,0.0006,0.0006
114.3319,0.9733,0.9733,0.9733,0.0006,0.0006,0.0006
114.3702,0.9733,0.9733,0.9733,0.0006,0.0006,0.0006
114.4084,0.9733,0.9733,0.9733,0.0006,0.0006,0.0006
114.4466,0.9733,0.9733,0.9733,0.0006,0.0006,0.0006
114.4849,0.9734,0.9734,0.9734,0.0006,0.0006,0.0006
114.5231,0.9734,0.9734,0.9734,0.0006,0.0006,0.0006
114.5614,0.9734,0.9734,0.9734,0.0006,0.0006,0.0006
114.5996,0.9734,0.9734,0.9734,0.0006,0.0006,0.0006
114.6378,0.9734,0.9734,0.9734,0.0006,0.0006,0.0006
114.6761,0.9734,0.9734,0.9734,0.0006,0.0006,0.0006
