,wavelength,n_para,n_ver,kappa_para,kappa_ver
69,2312.1387283236995,3.1840069095402415,3.38428722185337,0.0,0.0
70,2279.4117647058824,3.1849018823191395,3.3859267564435,0.0,0.0
71,2247.191011235955,3.185812298300074,3.387580257351846,0.0,0.0
72,2215.868477483917,3.1867538342332,3.389262456641563,0.0,0.0
73,2185.4071201973916,3.1877107773447704,3.3909585665413253,0.0,0.0
74,2156.1467570857244,3.188667433270519,3.392698041382404,0.0,0.0
75,2127.294561674387,3.189655153774464,3.3944660846737005,0.0,0.0
76,2099.2043338412054,3.1906582392979668,3.396292095800949,0.0,0.0
77,2072.192513368984,3.1916766753541936,3.3981318397025153,0.0,0.0
78,2045.5295282085121,3.1926947865400472,3.4000147058505497,0.0,0.0
79,2019.5439739413682,3.1937438845342623,3.4019259251194756,0.0,0.0
80,1994.2103570279833,3.1948082884580105,3.403850760535779,0.0,0.0
81,1969.8173153296268,3.1958879830181783,3.405833231384062,0.0,0.0
82,1945.7084575553115,3.196967312938936,3.407858565140285,0.0,0.0
83,1922.182607347698,3.1981088161599507,3.40989735915907,0.0,0.0
84,1899.5098039215684,3.1992186546092785,3.4119935521627234,0.0,0.0
85,1877.0814411141387,3.2003749780299184,3.4141323934493224,0.0,0.0
86,1855.1765409934171,3.2015465013021442,3.416284531475679,0.0,0.0
87,1833.776989056492,3.2027175960424605,3.41847919402766,0.0,0.0
88,1813.1305746454161,3.203935080490864,3.420716299256634,0.0,0.0
89,1792.684689894463,3.205152102475014,3.4229957639471307,0.0,0.0
90,1772.6947819871336,3.2063842564483753,3.4253321006874646,0.0,0.0
91,1753.145765587445,3.20764711276038,3.4276960191942343,0.0,0.0
92,1734.2657342657344,3.2089250536589353,3.4300728855229883,0.0,0.0
93,1715.5506364139458,3.2102180611291815,3.43255007246799,0.0,0.0
94,1697.2351491924444,3.2115261169730505,3.4350400288788485,0.0,0.0
95,1679.5340647433293,3.2128803276810673,3.4375718174316012,0.0,0.0
96,1661.9756064870662,3.214218411993808,3.4401744141830948,0.0,0.0
97,1644.7804748640403,3.2156025873854497,3.4428186127067457,0.0,0.0
98,1627.93750820533,3.217017252051969,3.4454898055283807,0.0,0.0
99,1611.6454380036394,3.2184157593449605,3.448231430748232,0.0,0.0
100,1595.47092125579,3.2198602454143876,3.4510143436386933,0.0,0.0
101,1579.6178343949043,3.2213351269310677,3.4538673975704395,0.0,0.0
102,1564.2740002523024,3.222809333485306,3.4567614901812362,0.0,0.0
103,1549.0318550905683,3.224313880502331,3.459725422631108,0.0,0.0
104,1534.0838797476183,3.2258487255294535,3.4627590155828054,0.0,0.0
105,1519.4216395049625,3.227398333023056,3.465847659664227,0.0,0.0
106,1505.2197135226997,3.2289781665412356,3.4690056212119345,0.0,0.0
107,1491.101491101491,3.230588181740285,3.472232711095269,0.0,0.0
108,1477.2456516559448,3.232212864277351,3.4755143504235457,0.0,0.0
109,1463.8177310825167,3.2338831147708476,3.4788791298347803,0.0,0.0
110,1450.4620423441338,3.2355834095260163,3.482355524641331,0.0,0.0
111,1437.3478613654804,3.237298256299309,3.485928857593874,1.5444965521588567e-05,1.4343402952132332e-05
112,1424.468696151637,3.2390585052200414,3.4896274887241954,1.5436567360151908e-05,0.00010029723538999572
113,1411.9790480528354,3.240833226524044,3.4933794592189065,4.628439793396254e-05,0.0002146918224868903
114,1399.548532731377,3.242653235537837,3.4972132008080803,7.709735808338034e-05,0.00041461584291632025
115,1387.3349742671737,3.244503045953155,3.501114164783921,0.00012328544311831992,0.0006283713970658941
