,wavelength,n_para,n_ver,kappa_para,kappa_ver
0,inf,2.736603734558586,2.862254356272342,0.0,0.0
1,33695.65217391305,2.736676816871148,2.8623242304113625,0.0,0.0
2,16870.74829931973,2.7369143209095896,2.86260370991166,0.0,0.0
3,11242.067089755214,2.7372979377481,2.863075269705636,0.0,0.0
4,8435.374149659865,2.7378641310335325,2.8637213551601004,0.0,0.0
5,6746.4635473340595,2.7385762724452283,2.8645069383752593,0.0,0.0
6,5623.582766439909,2.739452500044489,2.8655540476494243,0.0,0.0
7,4819.2771084337355,2.740492656439714,2.8667054260945615,0.0,0.0
8,4217.6870748299325,2.741678318111007,2.8681004166521085,0.0,0.0
9,3748.4885126964937,2.743045752443805,2.8696689704563485,0.0,0.0
10,3373.2317736670298,2.744576470058723,2.8714456289472032,0.0,0.0
11,3067.0294335889193,2.746270197922994,2.873377803213493,0.0,0.0
12,2811.1539333484475,2.7481448287890506,2.87553473288013,0.0,0.0
13,2595.228128924236,2.750181812171697,2.8778985388647738,0.0,0.0
14,2409.6385542168678,2.7523989536402604,2.880433995077825,0.0,0.0
15,2249.2290948666787,2.7547958182050443,2.883192674796466,0.0,0.0
16,2108.484951538854,2.757371937189468,2.886121965544769,0.0,0.0
17,1984.6350832266326,2.760144923731361,2.889290570364982,0.0,0.0
18,1874.2442563482468,2.763114185117944,2.892697702837267,0.0,0.0
19,1775.4868270332188,2.7662429394397017,2.8963079946718375,0.0,0.0
20,1686.8453271663718,2.7696028596172413,2.9001379277544714,0.0,0.0
21,1606.425702811245,2.7731750756127895,2.9042210659658814,0.0,0.0
22,1533.5147167944597,2.7769407627819502,2.908539152220578,0.0,0.0
23,1466.7612964277264,2.7809350945320532,2.9130739777767403,0.0,0.0
24,1405.7363110758417,2.7851750393826236,2.9178930754912864,0.0,0.0
25,1349.439547284797,2.7896236305279607,2.9229608276540415,0.0,0.0
26,1297.614064462118,2.7943335520298933,2.928275943281302,0.0,0.0
27,1249.4961708988312,2.799303484797602,2.9338882050957564,0.0,0.0
28,1204.9363521523662,2.8045498747570883,2.93981291921782,0.0,0.0
29,1163.3361478562715,2.810053380275898,2.946031228619276,0.0,0.0
30,1124.5125600798042,2.8158835203182675,2.952558212804618,0.0,0.0
31,1088.292083552747,2.8219851168990955,2.95944251506935,0.0,0.0
32,1054.242475769427,2.8284624798642812,2.966631085928953,0.0,0.0
33,1022.3431445296395,2.8352777641705584,2.9742393985689852,0.0,0.0
34,992.2381371529167,2.8424813104046964,2.982213942694253,0.0,0.0
35,963.9303482587065,2.8501052612140483,2.9906353839945115,0.0,0.0
36,937.1221281741234,2.858198733468336,2.9994999583263873,0.0,0.0
37,911.8317523347304,2.866810073932349,3.008853602287755,0.0,0.0
38,887.8069735805827,2.8760215576382593,3.018774585821207,0.0,0.0
39,865.0156958493199,2.885931392115897,3.0293068514100714,0.0,0.0
40,843.4226635831859,2.8967913284007745,3.040641379753686,1.7260459544196744e-05,1.6443888803613477e-05
41,822.8268082282681,2.908659562315969,3.0528839018693,0.0006704119058599479,0.00034393708800868714
42,803.264883073136,2.921336198008506,3.065893268889018,0.002276355595225956,0.0012394430161322607
43,784.5618475166086,2.934539756132488,3.079595469937963,0.004855957384836798,0.0028737540648124233
44,766.7573583972298,2.948163916229652,3.0937885219939187,0.00839505560178779,0.005236298436286031
45,749.6977025392987,2.9620373817363737,3.108451204253605,0.012862768118623321,0.008299953354483202
46,733.4240255515466,2.9760768658582037,3.1234509255778162,0.018262297127976338,0.01206998313668921
47,717.8002894356006,2.990167922357641,3.138769158899765,0.024580559322577578,0.016487354558473874
48,702.8283171796179,3.0041821751749875,3.154324875192655,0.031789017586598446,0.02157355462500639
49,688.5063853414771,3.0179913471639654,3.170085889000164,0.03964557423679868,0.02728632694153803
50,674.7197736423985,3.031715967743191,3.186019873696725,0.04797613020070197,0.0335057545878162
51,661.5097359295812,3.0453612677003945,3.2021747127663867,0.05679129167181356,0.04028512232193397
52,648.7730863809973,3.0589817368681915,3.2185507032866325,0.06610042732946136,0.04763013360127198
53,636.5503080082136,3.0725824375310515,3.2350541354859677,0.07591334154322016,0.055455022539533855
54,624.7480854494156,3.0861525155397356,3.251764430100888,0.08624006709320167,0.063811510476959
55,613.4058867177838,3.0996957877902758,3.268636407052268,0.09702565044758962,0.07269086261395007
56,602.4389058932128,3.113234325625446,3.2856864078917924,0.10829573515390895,0.08206808761552663
57,591.8571905875615,3.1267572149883263,3.302855152169159,0.12004449792287626,0.09193560904436622
58,581.6680739281358,3.140269098810951,3.320099300488975,0.13224981265371805,0.10227103748071424
59,571.7974730240708,3.1537736908916036,3.337459560615139,0.14487406034224015,0.11285530001465603
60,562.281775722124,3.1673380225923546,3.3550366435905494,0.15789284138062462,0.12357540141686699
61,553.0529414388296,3.1810103388123734,3.372961496330933,0.17125062227976964,0.13442193173364247
62,544.1460417763735,3.194871156563551,3.3913454372157643,0.18493703534371242,0.14534054673140584
63,535.4983589566419,3.2090498416331386,3.41038900699792,0.1989997137828819,0.15637512286888705
64,527.1436466437104,3.2236257791604745,3.43019545318552,0.2134552975870553,0.1674540147461773
65,519.0239002134696,3.2388285505045045,3.4510573805980944,0.2282769799237534,0.1785974360974496
66,511.1505008450472,3.255038709667411,3.473317014324379,0.2434686867613236,0.1898185501873182
67,503.5328514578088,3.2723724060515385,3.4973257546569694,0.2600406965986985,0.20171126440270534
68,496.11906857645835,3.2906273917470577,3.5232761194515354,0.2782600066772876,0.21441691607117128
