Energy,xx,yy,zz,xy,xz,yz
1.1774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.3998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.4914,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5568,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.5961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.6876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.7923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1.8970,0.0001,0.0001,0.0005,0.0000,0.0000,0.0000
1.9100,0.0003,0.0003,0.0013,0.0000,-0.0000,-0.0000
1.9231,0.0006,0.0006,0.0027,0.0000,0.0000,0.0000
1.9362,0.0011,0.0011,0.0045,0.0000,0.0000,0.0000
1.9493,0.0016,0.0016,0.0068,0.0000,0.0000,0.0000
1.9624,0.0023,0.0023,0.0095,0.0000,0.0000,0.0000
1.9754,0.0031,0.0031,0.0127,0.0000,-0.0000,0.0000
1.9885,0.0042,0.0042,0.0164,0.0000,-0.0000,0.0000
2.0016,0.0063,0.0063,0.0207,0.0000,0.0000,0.0000
2.0147,0.0096,0.0096,0.0257,0.0000,0.0000,0.0000
2.0278,0.0141,0.0141,0.0312,0.0000,0.0000,0.0000
2.0409,0.0198,0.0198,0.0374,0.0000,0.0000,0.0000
2.0539,0.0267,0.0267,0.0442,0.0000,0.0000,0.0000
2.0670,0.0348,0.0348,0.0517,0.0000,0.0000,0.0000
2.0801,0.0442,0.0442,0.0598,0.0000,0.0000,-0.0000
