Energy,xx,yy,zz,xy,xz,yz
23.1952,0.4056,0.4056,0.4114,-0.0000,-0.0000,-0.0000
23.2083,0.4064,0.4064,0.4111,-0.0000,-0.0000,-0.0000
23.2213,0.4075,0.4075,0.4113,-0.0000,-0.0000,-0.0000
23.2344,0.4085,0.4085,0.4119,-0.0000,-0.0000,-0.0000
23.2475,0.4095,0.4095,0.4134,-0.0000,-0.0000,-0.0000
23.2606,0.4104,0.4104,0.4155,-0.0000,-0.0000,-0.0000
23.2737,0.4109,0.4109,0.4169,-0.0000,-0.0000,-0.0000
23.2868,0.4110,0.4110,0.4172,-0.0000,-0.0000,-0.0000
23.2998,0.4109,0.4109,0.4178,-0.0000,-0.0000,-0.0000
23.3129,0.4106,0.4106,0.4183,-0.0000,-0.0000,-0.0000
23.3260,0.4107,0.4107,0.4188,-0.0000,-0.0000,-0.0000
23.3391,0.4114,0.4114,0.4193,-0.0000,-0.0000,-0.0000
23.3522,0.4124,0.4124,0.4194,-0.0000,-0.0000,-0.0000
23.3653,0.4136,0.4136,0.4199,-0.0000,-0.0000,-0.0000
23.3783,0.4150,0.4150,0.4208,-0.0000,-0.0000,-0.0000
23.3914,0.4163,0.4163,0.4215,-0.0000,-0.0000,-0.0000
23.4045,0.4173,0.4173,0.4218,-0.0000,-0.0000,-0.0000
23.4176,0.4178,0.4178,0.4216,-0.0000,-0.0000,-0.0000
23.4307,0.4180,0.4180,0.4215,-0.0000,-0.0000,-0.0000
23.4437,0.4189,0.4189,0.4226,-0.0000,-0.0000,-0.0000
23.4568,0.4203,0.4203,0.4240,-0.0000,-0.0000,-0.0000
23.4699,0.4209,0.4209,0.4244,-0.0000,-0.0000,-0.0000
23.4830,0.4217,0.4217,0.4246,-0.0000,-0.0000,-0.0000
23.4961,0.4227,0.4227,0.4251,-0.0000,-0.0000,-0.0000
23.5092,0.4234,0.4234,0.4258,-0.0000,-0.0000,-0.0000
23.5222,0.4243,0.4243,0.4268,-0.0000,-0.0000,-0.0000
23.5353,0.4252,0.4252,0.4279,-0.0000,-0.0000,-0.0000
23.5484,0.4261,0.4261,0.4292,-0.0000,-0.0000,-0.0000
23.5615,0.4270,0.4270,0.4307,-0.0000,-0.0000,-0.0000
23.5746,0.4280,0.4280,0.4322,-0.0000,-0.0000,-0.0000
23.5877,0.4291,0.4291,0.4337,-0.0000,-0.0000,-0.0000
23.6007,0.4301,0.4301,0.4341,-0.0000,-0.0000,-0.0000
23.6138,0.4309,0.4309,0.4331,-0.0000,0.0000,-0.0000
23.6269,0.4319,0.4319,0.4333,-0.0000,-0.0000,-0.0000
23.6400,0.4330,0.4330,0.4347,-0.0000,-0.0000,-0.0000
23.6531,0.4341,0.4341,0.4362,-0.0000,-0.0000,-0.0000
23.6662,0.4351,0.4351,0.4373,-0.0000,-0.0000,-0.0000
23.6792,0.4360,0.4360,0.4382,-0.0000,-0.0000,-0.0000
23.6923,0.4368,0.4368,0.4390,-0.0000,-0.0000,-0.0000
23.7054,0.4376,0.4376,0.4396,-0.0000,-0.0000,-0.0000
23.7185,0.4382,0.4382,0.4398,-0.0000,-0.0000,-0.0000
23.7316,0.4385,0.4385,0.4397,-0.0000,-0.0000,-0.0000
23.7446,0.4386,0.4386,0.4399,-0.0000,-0.0000,-0.0000
23.7577,0.4392,0.4392,0.4408,-0.0000,-0.0000,0.0000
23.7708,0.4404,0.4404,0.4420,-0.0000,-0.0000,-0.0000
23.7839,0.4417,0.4417,0.4433,-0.0000,-0.0000,-0.0000
23.7970,0.4431,0.4431,0.4447,-0.0000,-0.0000,-0.0000
23.8101,0.4443,0.4443,0.4459,-0.0000,-0.0000,-0.0000
23.8231,0.4454,0.4454,0.4469,-0.0000,-0.0000,-0.0000
23.8362,0.4461,0.4461,0.4477,-0.0000,-0.0000,-0.0000
23.8493,0.4465,0.4465,0.4484,-0.0000,-0.0000,-0.0000
23.8624,0.4473,0.4473,0.4493,-0.0000,-0.0000,-0.0000
23.8755,0.4481,0.4481,0.4500,-0.0000,-0.0000,-0.0000
23.8886,0.4486,0.4486,0.4505,-0.0000,-0.0000,0.0000
23.9016,0.4491,0.4491,0.4510,-0.0000,-0.0000,-0.0000
23.9147,0.4498,0.4498,0.4519,-0.0000,-0.0000,-0.0000
23.9278,0.4507,0.4507,0.4532,-0.0000,-0.0000,-0.0000
23.9409,0.4520,0.4520,0.4546,-0.0000,-0.0000,-0.0000
23.9540,0.4532,0.4532,0.4559,-0.0000,-0.0000,-0.0000
23.9670,0.4543,0.4543,0.4572,-0.0000,-0.0000,-0.0000
23.9801,0.4554,0.4554,0.4583,-0.0000,-0.0000,-0.0000
23.9932,0.4563,0.4563,0.4595,-0.0000,-0.0000,-0.0000
24.0063,0.4573,0.4573,0.4607,-0.0000,-0.0000,-0.0000
24.0194,0.4583,0.4583,0.4619,-0.0000,-0.0000,-0.0000
24.0325,0.4594,0.4594,0.4631,-0.0000,-0.0000,-0.0000
24.0455,0.4604,0.4604,0.4642,-0.0000,-0.0000,-0.0000
24.0586,0.4614,0.4614,0.4653,-0.0000,-0.0000,-0.0000
24.0717,0.4624,0.4624,0.4664,-0.0000,-0.0000,-0.0000
24.0848,0.4633,0.4633,0.4675,-0.0000,-0.0000,-0.0000
24.0979,0.4643,0.4643,0.4686,-0.0000,-0.0000,-0.0000
24.1110,0.4653,0.4653,0.4696,-0.0000,-0.0000,-0.0000
24.1240,0.4663,0.4663,0.4707,-0.0000,-0.0000,-0.0000
24.1371,0.4673,0.4673,0.4718,-0.0000,-0.0000,-0.0000
24.1502,0.4683,0.4683,0.4729,-0.0000,-0.0000,-0.0000
24.1633,0.4693,0.4693,0.4740,-0.0000,-0.0000,-0.0000
24.1764,0.4703,0.4703,0.4751,-0.0000,-0.0000,-0.0000
24.1894,0.4712,0.4712,0.4762,-0.0000,-0.0000,-0.0000
24.2025,0.4722,0.4722,0.4772,-0.0000,-0.0000,-0.0000
24.2156,0.4731,0.4731,0.4782,-0.0000,-0.0000,-0.0000
24.2287,0.4741,0.4741,0.4792,-0.0000,-0.0000,-0.0000
24.2418,0.4749,0.4749,0.4800,-0.0000,-0.0000,-0.0000
24.2549,0.4758,0.4758,0.4809,-0.0000,-0.0000,-0.0000
24.2679,0.4767,0.4767,0.4817,-0.0000,-0.0000,-0.0000
24.2810,0.4776,0.4776,0.4826,-0.0000,-0.0000,-0.0000
24.2941,0.4785,0.4785,0.4835,-0.0000,-0.0000,-0.0000
24.3072,0.4794,0.4794,0.4844,-0.0000,-0.0000,-0.0000
24.3203,0.4803,0.4803,0.4853,-0.0000,-0.0000,-0.0000
24.3334,0.4812,0.4812,0.4862,-0.0000,-0.0000,-0.0000
24.3464,0.4820,0.4820,0.4871,-0.0000,-0.0000,-0.0000
24.3595,0.4829,0.4829,0.4880,-0.0000,-0.0000,-0.0000
24.3726,0.4837,0.4837,0.4888,-0.0000,-0.0000,-0.0000
24.3857,0.4845,0.4845,0.4897,-0.0000,-0.0000,-0.0000
24.3988,0.4854,0.4854,0.4906,-0.0000,-0.0000,-0.0000
24.4119,0.4862,0.4862,0.4915,-0.0000,-0.0000,-0.0000
24.4249,0.4870,0.4870,0.4923,-0.0000,-0.0000,-0.0000
24.4380,0.4878,0.4878,0.4932,-0.0000,-0.0000,-0.0000
24.4511,0.4886,0.4886,0.4940,-0.0000,-0.0000,-0.0000
24.4642,0.4894,0.4894,0.4948,-0.0000,-0.0000,-0.0000
24.4773,0.4902,0.4902,0.4957,-0.0000,-0.0000,-0.0000
24.4903,0.4910,0.4910,0.4965,-0.0000,-0.0000,-0.0000
24.5034,0.4919,0.4919,0.4974,-0.0000,-0.0000,-0.0000
24.5165,0.4927,0.4927,0.4982,-0.0000,-0.0000,-0.0000
24.5296,0.4934,0.4934,0.4990,-0.0000,-0.0000,-0.0000
24.5427,0.4942,0.4942,0.4998,-0.0000,-0.0000,-0.0000
24.5558,0.4949,0.4949,0.5006,-0.0000,-0.0000,-0.0000
24.5688,0.4957,0.4957,0.5013,-0.0000,-0.0000,-0.0000
24.5819,0.4965,0.4965,0.5021,-0.0000,-0.0000,-0.0000
24.5950,0.4972,0.4972,0.5028,-0.0000,-0.0000,-0.0000
24.6081,0.4980,0.4980,0.5036,-0.0000,-0.0000,-0.0000
24.6212,0.4987,0.4987,0.5044,-0.0000,-0.0000,-0.0000
24.6343,0.4995,0.4995,0.5052,-0.0000,-0.0000,-0.0000
24.6473,0.5003,0.5003,0.5060,-0.0000,-0.0000,-0.0000
24.6604,0.5011,0.5011,0.5068,-0.0000,-0.0000,-0.0000
24.6735,0.5019,0.5019,0.5076,-0.0000,-0.0000,-0.0000
24.6866,0.5027,0.5027,0.5083,-0.0000,-0.0000,-0.0000
24.6997,0.5034,0.5034,0.5090,-0.0000,-0.0000,-0.0000
24.7127,0.5040,0.5040,0.5097,-0.0000,-0.0000,-0.0000
24.7258,0.5047,0.5047,0.5104,-0.0000,-0.0000,-0.0000
24.7389,0.5054,0.5054,0.5112,-0.0000,-0.0000,-0.0000
24.7520,0.5061,0.5061,0.5119,-0.0000,-0.0000,-0.0000
24.7651,0.5068,0.5068,0.5127,-0.0000,-0.0000,-0.0000
24.7782,0.5075,0.5075,0.5134,-0.0000,-0.0000,-0.0000
24.7912,0.5083,0.5083,0.5142,-0.0000,-0.0000,-0.0000
24.8043,0.5090,0.5090,0.5150,-0.0000,-0.0000,-0.0000
24.8174,0.5097,0.5097,0.5157,-0.0000,-0.0000,-0.0000
24.8305,0.5105,0.5105,0.5165,-0.0000,-0.0000,-0.0000
24.8436,0.5112,0.5112,0.5172,-0.0000,-0.0000,-0.0000
24.8567,0.5119,0.5119,0.5179,-0.0000,-0.0000,-0.0000
24.8697,0.5125,0.5125,0.5186,-0.0000,-0.0000,-0.0000
24.8828,0.5132,0.5132,0.5193,-0.0000,-0.0000,-0.0000
24.8959,0.5139,0.5139,0.5200,-0.0000,-0.0000,-0.0000
24.9090,0.5146,0.5146,0.5207,-0.0000,-0.0000,-0.0000
24.9221,0.5153,0.5153,0.5214,-0.0000,-0.0000,-0.0000
24.9351,0.5160,0.5160,0.5221,-0.0000,-0.0000,-0.0000
24.9482,0.5167,0.5167,0.5228,-0.0000,-0.0000,-0.0000
24.9613,0.5174,0.5174,0.5235,-0.0000,-0.0000,-0.0000
24.9744,0.5181,0.5181,0.5242,-0.0000,-0.0000,-0.0000
24.9875,0.5188,0.5188,0.5249,-0.0000,-0.0000,-0.0000
25.0006,0.5195,0.5195,0.5256,-0.0000,-0.0000,-0.0000
25.0136,0.5202,0.5202,0.5263,-0.0000,-0.0000,-0.0000
25.0267,0.5209,0.5209,0.5270,-0.0000,-0.0000,-0.0000
25.0398,0.5216,0.5216,0.5277,-0.0000,-0.0000,-0.0000
25.0529,0.5222,0.5222,0.5283,-0.0000,-0.0000,-0.0000
25.0660,0.5229,0.5229,0.5290,-0.0000,-0.0000,-0.0000
25.0791,0.5235,0.5235,0.5296,-0.0000,-0.0000,-0.0000
25.0921,0.5242,0.5242,0.5303,-0.0000,-0.0000,-0.0000
25.1052,0.5249,0.5249,0.5310,-0.0000,-0.0000,-0.0000
25.1183,0.5256,0.5256,0.5317,-0.0000,-0.0000,-0.0000
25.1314,0.5262,0.5262,0.5324,-0.0000,-0.0000,-0.0000
25.1445,0.5269,0.5269,0.5330,-0.0000,-0.0000,-0.0000
25.1575,0.5276,0.5276,0.5337,-0.0000,-0.0000,-0.0000
25.1706,0.5283,0.5283,0.5344,-0.0000,-0.0000,-0.0000
25.1837,0.5289,0.5289,0.5350,-0.0000,-0.0000,-0.0000
25.1968,0.5296,0.5296,0.5356,-0.0000,-0.0000,-0.0000
25.2099,0.5302,0.5302,0.5363,-0.0000,-0.0000,-0.0000
25.2230,0.5308,0.5308,0.5369,-0.0000,-0.0000,-0.0000
25.2360,0.5314,0.5314,0.5376,-0.0000,-0.0000,-0.0000
25.2491,0.5321,0.5321,0.5382,-0.0000,-0.0000,-0.0000
25.2622,0.5327,0.5327,0.5389,-0.0000,-0.0000,-0.0000
25.2753,0.5334,0.5334,0.5395,-0.0000,-0.0000,-0.0000
25.2884,0.5340,0.5340,0.5402,-0.0000,-0.0000,-0.0000
25.3015,0.5347,0.5347,0.5408,-0.0000,-0.0000,-0.0000
25.3145,0.5353,0.5353,0.5415,-0.0000,-0.0000,-0.0000
25.3276,0.5360,0.5360,0.5421,-0.0000,-0.0000,-0.0000
25.3407,0.5366,0.5366,0.5428,-0.0000,-0.0000,-0.0000
25.3538,0.5372,0.5372,0.5434,-0.0000,-0.0000,-0.0000
25.3669,0.5378,0.5378,0.5440,-0.0000,-0.0000,-0.0000
25.3800,0.5384,0.5384,0.5446,-0.0000,-0.0000,-0.0000
25.3930,0.5390,0.5390,0.5453,-0.0000,-0.0000,-0.0000
25.4061,0.5397,0.5397,0.5459,-0.0000,-0.0000,-0.0000
25.4192,0.5403,0.5403,0.5466,-0.0000,-0.0000,-0.0000
25.4323,0.5409,0.5409,0.5472,-0.0000,-0.0000,-0.0000
25.4454,0.5415,0.5415,0.5478,-0.0000,-0.0000,-0.0000
25.4584,0.5422,0.5422,0.5484,-0.0000,-0.0000,-0.0000
25.4715,0.5428,0.5428,0.5491,-0.0000,-0.0000,-0.0000
25.4846,0.5434,0.5434,0.5497,-0.0000,-0.0000,-0.0000
25.4977,0.5440,0.5440,0.5503,-0.0000,-0.0000,-0.0000
25.5108,0.5447,0.5447,0.5509,-0.0000,-0.0000,-0.0000
25.5239,0.5453,0.5453,0.5515,-0.0000,-0.0000,-0.0000
25.5369,0.5459,0.5459,0.5521,-0.0000,-0.0000,-0.0000
25.5500,0.5465,0.5465,0.5527,-0.0000,-0.0000,-0.0000
25.5631,0.5471,0.5471,0.5533,-0.0000,-0.0000,-0.0000
25.5762,0.5477,0.5477,0.5539,-0.0000,-0.0000,-0.0000
25.5893,0.5483,0.5483,0.5545,-0.0000,-0.0000,-0.0000
25.6024,0.5489,0.5489,0.5551,-0.0000,-0.0000,-0.0000
25.6154,0.5495,0.5495,0.5557,-0.0000,-0.0000,-0.0000
25.6285,0.5501,0.5501,0.5563,-0.0000,-0.0000,-0.0000
25.6416,0.5507,0.5507,0.5569,-0.0000,-0.0000,-0.0000
25.6547,0.5513,0.5513,0.5575,-0.0000,-0.0000,-0.0000
25.6678,0.5519,0.5519,0.5581,-0.0000,-0.0000,-0.0000
25.6808,0.5525,0.5525,0.5587,-0.0000,-0.0000,-0.0000
25.6939,0.5530,0.5530,0.5593,-0.0000,-0.0000,-0.0000
25.7070,0.5536,0.5536,0.5599,-0.0000,-0.0000,-0.0000
25.7201,0.5542,0.5542,0.5605,-0.0000,-0.0000,-0.0000
25.7332,0.5548,0.5548,0.5610,-0.0000,-0.0000,-0.0000
25.7463,0.5554,0.5554,0.5616,-0.0000,-0.0000,-0.0000
25.7593,0.5559,0.5559,0.5622,-0.0000,-0.0000,-0.0000
25.7724,0.5565,0.5565,0.5628,-0.0000,-0.0000,-0.0000
25.7855,0.5571,0.5571,0.5634,-0.0000,-0.0000,-0.0000
25.7986,0.5577,0.5577,0.5639,-0.0000,-0.0000,-0.0000
25.8117,0.5583,0.5583,0.5645,-0.0000,-0.0000,-0.0000
25.8248,0.5588,0.5588,0.5651,-0.0000,-0.0000,-0.0000
25.8378,0.5594,0.5594,0.5657,-0.0000,-0.0000,-0.0000
25.8509,0.5600,0.5600,0.5663,-0.0000,-0.0000,-0.0000
25.8640,0.5606,0.5606,0.5668,-0.0000,-0.0000,-0.0000
25.8771,0.5611,0.5611,0.5674,-0.0000,-0.0000,-0.0000
25.8902,0.5617,0.5617,0.5680,-0.0000,-0.0000,-0.0000
25.9032,0.5623,0.5623,0.5686,-0.0000,-0.0000,-0.0000
25.9163,0.5628,0.5628,0.5691,-0.0000,-0.0000,-0.0000
25.9294,0.5634,0.5634,0.5697,-0.0000,-0.0000,-0.0000
25.9425,0.5640,0.5640,0.5703,-0.0000,-0.0000,-0.0000
25.9556,0.5645,0.5645,0.5708,-0.0000,-0.0000,-0.0000
25.9687,0.5651,0.5651,0.5714,-0.0000,-0.0000,-0.0000
25.9817,0.5656,0.5656,0.5720,-0.0000,-0.0000,-0.0000
25.9948,0.5662,0.5662,0.5725,-0.0000,-0.0000,-0.0000
26.0079,0.5667,0.5667,0.5731,-0.0000,-0.0000,-0.0000
26.0210,0.5673,0.5673,0.5736,-0.0000,-0.0000,-0.0000
26.0341,0.5678,0.5678,0.5741,-0.0000,-0.0000,-0.0000
26.0472,0.5684,0.5684,0.5747,-0.0000,-0.0000,-0.0000
26.0602,0.5689,0.5689,0.5752,-0.0000,-0.0000,-0.0000
26.0733,0.5695,0.5695,0.5758,-0.0000,-0.0000,-0.0000
26.0864,0.5700,0.5700,0.5763,-0.0000,-0.0000,-0.0000
26.0995,0.5706,0.5706,0.5769,-0.0000,-0.0000,-0.0000
26.1126,0.5711,0.5711,0.5774,-0.0000,-0.0000,-0.0000
26.1257,0.5716,0.5716,0.5780,-0.0000,-0.0000,-0.0000
26.1387,0.5722,0.5722,0.5785,-0.0000,-0.0000,-0.0000
26.1518,0.5728,0.5728,0.5791,-0.0000,-0.0000,-0.0000
26.1649,0.5733,0.5733,0.5796,-0.0000,-0.0000,-0.0000
26.1780,0.5739,0.5739,0.5801,-0.0000,-0.0000,-0.0000
26.1911,0.5744,0.5744,0.5807,-0.0000,-0.0000,-0.0000
26.2041,0.5750,0.5750,0.5812,-0.0000,-0.0000,-0.0000
26.2172,0.5755,0.5755,0.5818,-0.0000,-0.0000,-0.0000
26.2303,0.5760,0.5760,0.5823,-0.0000,-0.0000,-0.0000
26.2434,0.5765,0.5765,0.5828,-0.0000,-0.0000,-0.0000
26.2565,0.5770,0.5770,0.5833,-0.0000,-0.0000,-0.0000
26.2696,0.5775,0.5775,0.5838,-0.0000,-0.0000,-0.0000
26.2826,0.5780,0.5780,0.5843,-0.0000,-0.0000,-0.0000
26.2957,0.5785,0.5785,0.5849,-0.0000,-0.0000,-0.0000
26.3088,0.5791,0.5791,0.5854,-0.0000,-0.0000,-0.0000
26.3219,0.5796,0.5796,0.5860,-0.0000,-0.0000,-0.0000
26.3350,0.5802,0.5802,0.5865,-0.0000,-0.0000,-0.0000
26.3481,0.5807,0.5807,0.5870,-0.0000,-0.0000,-0.0000
26.3611,0.5813,0.5813,0.5876,-0.0000,-0.0000,-0.0000
26.3742,0.5818,0.5818,0.5881,-0.0000,-0.0000,-0.0000
26.3873,0.5823,0.5823,0.5886,-0.0000,-0.0000,-0.0000
26.4004,0.5828,0.5828,0.5891,-0.0000,-0.0000,-0.0000
26.4135,0.5833,0.5833,0.5896,-0.0000,-0.0000,-0.0000
26.4265,0.5839,0.5839,0.5901,-0.0000,-0.0000,-0.0000
26.4396,0.5844,0.5844,0.5906,-0.0000,-0.0000,-0.0000
26.4527,0.5849,0.5849,0.5911,-0.0000,-0.0000,-0.0000
26.4658,0.5854,0.5854,0.5916,-0.0000,-0.0000,-0.0000
26.4789,0.5859,0.5859,0.5921,-0.0000,-0.0000,-0.0000
26.4920,0.5865,0.5865,0.5926,-0.0000,-0.0000,-0.0000
26.5050,0.5870,0.5870,0.5931,-0.0000,-0.0000,-0.0000
26.5181,0.5875,0.5875,0.5936,-0.0000,-0.0000,-0.0000
26.5312,0.5880,0.5880,0.5941,-0.0000,-0.0000,-0.0000
26.5443,0.5885,0.5885,0.5947,-0.0000,-0.0000,-0.0000
26.5574,0.5890,0.5890,0.5952,-0.0000,-0.0000,-0.0000
26.5705,0.5895,0.5895,0.5957,-0.0000,-0.0000,-0.0000
26.5835,0.5900,0.5900,0.5962,-0.0000,-0.0000,-0.0000
26.5966,0.5905,0.5905,0.5967,-0.0000,-0.0000,-0.0000
26.6097,0.5910,0.5910,0.5971,-0.0000,-0.0000,-0.0000
26.6228,0.5915,0.5915,0.5976,-0.0000,-0.0000,-0.0000
26.6359,0.5920,0.5920,0.5981,-0.0000,-0.0000,-0.0000
26.6489,0.5925,0.5925,0.5986,-0.0000,-0.0000,-0.0000
26.6620,0.5930,0.5930,0.5991,-0.0000,-0.0000,-0.0000
26.6751,0.5935,0.5935,0.5996,-0.0000,-0.0000,-0.0000
26.6882,0.5940,0.5940,0.6001,-0.0000,-0.0000,-0.0000
26.7013,0.5945,0.5945,0.6006,-0.0000,-0.0000,-0.0000
26.7144,0.5949,0.5949,0.6011,-0.0000,-0.0000,-0.0000
26.7274,0.5954,0.5954,0.6016,-0.0000,-0.0000,-0.0000
26.7405,0.5959,0.5959,0.6021,-0.0000,-0.0000,-0.0000
26.7536,0.5964,0.5964,0.6025,-0.0000,-0.0000,-0.0000
26.7667,0.5969,0.5969,0.6030,-0.0000,-0.0000,-0.0000
26.7798,0.5974,0.5974,0.6035,-0.0000,-0.0000,-0.0000
26.7929,0.5979,0.5979,0.6040,-0.0000,-0.0000,-0.0000
26.8059,0.5984,0.5984,0.6045,-0.0000,-0.0000,-0.0000
26.8190,0.5989,0.5989,0.6050,-0.0000,-0.0000,-0.0000
26.8321,0.5994,0.5994,0.6055,-0.0000,-0.0000,-0.0000
26.8452,0.5999,0.5999,0.6059,-0.0000,-0.0000,-0.0000
26.8583,0.6004,0.6004,0.6064,-0.0000,-0.0000,-0.0000
26.8714,0.6009,0.6009,0.6069,-0.0000,-0.0000,-0.0000
26.8844,0.6013,0.6013,0.6074,-0.0000,-0.0000,-0.0000
26.8975,0.6018,0.6018,0.6079,-0.0000,-0.0000,-0.0000
26.9106,0.6023,0.6023,0.6083,-0.0000,-0.0000,-0.0000
26.9237,0.6028,0.6028,0.6088,-0.0000,-0.0000,-0.0000
26.9368,0.6032,0.6032,0.6093,-0.0000,-0.0000,-0.0000
26.9498,0.6037,0.6037,0.6097,-0.0000,-0.0000,-0.0000
26.9629,0.6041,0.6041,0.6102,-0.0000,-0.0000,-0.0000
26.9760,0.6046,0.6046,0.6106,-0.0000,-0.0000,-0.0000
26.9891,0.6051,0.6051,0.6111,-0.0000,-0.0000,-0.0000
27.0022,0.6055,0.6055,0.6116,-0.0000,-0.0000,-0.0000
27.0153,0.6060,0.6060,0.6121,-0.0000,-0.0000,-0.0000
27.0283,0.6065,0.6065,0.6125,-0.0000,-0.0000,-0.0000
27.0414,0.6070,0.6070,0.6130,-0.0000,-0.0000,-0.0000
27.0545,0.6074,0.6074,0.6135,-0.0000,-0.0000,-0.0000
27.0676,0.6079,0.6079,0.6139,-0.0000,-0.0000,-0.0000
27.0807,0.6083,0.6083,0.6144,-0.0000,-0.0000,-0.0000
27.0938,0.6088,0.6088,0.6148,-0.0000,-0.0000,-0.0000
27.1068,0.6092,0.6092,0.6153,-0.0000,-0.0000,-0.0000
27.1199,0.6097,0.6097,0.6157,-0.0000,-0.0000,-0.0000
27.1330,0.6102,0.6102,0.6162,-0.0000,-0.0000,-0.0000
27.1461,0.6106,0.6106,0.6167,-0.0000,-0.0000,-0.0000
27.1592,0.6111,0.6111,0.6172,-0.0000,-0.0000,-0.0000
27.1722,0.6115,0.6115,0.6176,-0.0000,-0.0000,-0.0000
27.1853,0.6120,0.6120,0.6180,-0.0000,-0.0000,-0.0000
27.1984,0.6124,0.6124,0.6185,-0.0000,-0.0000,-0.0000
27.2115,0.6129,0.6129,0.6190,-0.0000,-0.0000,-0.0000
27.2246,0.6133,0.6133,0.6194,-0.0000,-0.0000,-0.0000
27.2377,0.6138,0.6138,0.6199,-0.0000,-0.0000,-0.0000
27.2507,0.6142,0.6142,0.6203,-0.0000,-0.0000,-0.0000
27.2638,0.6147,0.6147,0.6207,-0.0000,-0.0000,-0.0000
27.2769,0.6151,0.6152,0.6211,-0.0000,-0.0000,-0.0000
27.2900,0.6156,0.6156,0.6216,-0.0000,-0.0000,-0.0000
27.3031,0.6161,0.6161,0.6220,-0.0000,-0.0000,-0.0000
27.3162,0.6165,0.6165,0.6225,-0.0000,-0.0000,-0.0000
27.3292,0.6170,0.6170,0.6229,-0.0000,-0.0000,-0.0000
27.3423,0.6174,0.6174,0.6233,-0.0000,-0.0000,-0.0000
27.3554,0.6179,0.6179,0.6238,-0.0000,-0.0000,-0.0000
27.3685,0.6183,0.6183,0.6242,-0.0000,-0.0000,-0.0000
27.3816,0.6188,0.6188,0.6247,-0.0000,-0.0000,-0.0000
27.3946,0.6192,0.6192,0.6251,-0.0000,-0.0000,-0.0000
27.4077,0.6197,0.6197,0.6255,-0.0000,-0.0000,-0.0000
27.4208,0.6201,0.6201,0.6260,-0.0000,-0.0000,-0.0000
27.4339,0.6206,0.6206,0.6264,-0.0000,-0.0000,-0.0000
27.4470,0.6210,0.6210,0.6268,-0.0000,-0.0000,-0.0000
27.4601,0.6214,0.6214,0.6272,-0.0000,-0.0000,-0.0000
27.4731,0.6219,0.6219,0.6277,-0.0000,-0.0000,-0.0000
27.4862,0.6223,0.6223,0.6281,-0.0000,-0.0000,-0.0000
27.4993,0.6227,0.6227,0.6285,-0.0000,-0.0000,-0.0000
27.5124,0.6231,0.6231,0.6290,-0.0000,-0.0000,-0.0000
27.5255,0.6236,0.6236,0.6294,-0.0000,-0.0000,-0.0000
27.5386,0.6240,0.6240,0.6299,-0.0000,-0.0000,-0.0000
27.5516,0.6245,0.6245,0.6303,-0.0000,-0.0000,-0.0000
27.5647,0.6249,0.6249,0.6307,-0.0000,-0.0000,-0.0000
27.5778,0.6253,0.6253,0.6312,-0.0000,-0.0000,-0.0000
27.5909,0.6258,0.6258,0.6316,-0.0000,-0.0000,-0.0000
27.6040,0.6262,0.6262,0.6320,-0.0000,-0.0000,-0.0000
27.6171,0.6266,0.6266,0.6324,-0.0000,-0.0000,-0.0000
27.6301,0.6270,0.6270,0.6328,-0.0000,-0.0000,-0.0000
27.6432,0.6274,0.6274,0.6332,-0.0000,-0.0000,-0.0000
27.6563,0.6278,0.6278,0.6337,-0.0000,-0.0000,-0.0000
27.6694,0.6283,0.6283,0.6341,-0.0000,-0.0000,-0.0000
27.6825,0.6287,0.6287,0.6345,-0.0000,-0.0000,-0.0000
27.6955,0.6291,0.6291,0.6349,-0.0000,-0.0000,-0.0000
27.7086,0.6296,0.6296,0.6354,-0.0000,-0.0000,-0.0000
27.7217,0.6300,0.6300,0.6358,-0.0000,-0.0000,-0.0000
27.7348,0.6304,0.6304,0.6362,-0.0000,-0.0000,-0.0000
27.7479,0.6308,0.6308,0.6366,-0.0000,-0.0000,-0.0000
27.7610,0.6312,0.6312,0.6370,-0.0000,-0.0000,-0.0000
27.7740,0.6316,0.6316,0.6374,-0.0000,-0.0000,-0.0000
27.7871,0.6320,0.6320,0.6378,-0.0000,-0.0000,-0.0000
27.8002,0.6324,0.6324,0.6382,-0.0000,-0.0000,-0.0000
27.8133,0.6329,0.6329,0.6386,-0.0000,-0.0000,-0.0000
27.8264,0.6333,0.6333,0.6390,-0.0000,-0.0000,-0.0000
27.8395,0.6337,0.6337,0.6394,-0.0000,-0.0000,-0.0000
27.8525,0.6340,0.6340,0.6398,-0.0000,-0.0000,-0.0000
27.8656,0.6344,0.6344,0.6402,-0.0000,-0.0000,-0.0000
27.8787,0.6349,0.6349,0.6406,-0.0000,-0.0000,-0.0000
27.8918,0.6353,0.6353,0.6410,-0.0000,-0.0000,-0.0000
27.9049,0.6357,0.6357,0.6414,-0.0000,-0.0000,-0.0000
27.9179,0.6361,0.6361,0.6419,-0.0000,-0.0000,-0.0000
27.9310,0.6365,0.6365,0.6422,-0.0000,-0.0000,-0.0000
27.9441,0.6370,0.6370,0.6426,-0.0000,-0.0000,-0.0000
27.9572,0.6373,0.6374,0.6430,-0.0000,-0.0000,-0.0000
27.9703,0.6377,0.6377,0.6434,-0.0000,-0.0000,-0.0000
27.9834,0.6381,0.6381,0.6438,-0.0000,-0.0000,-0.0000
