,wavelength,n_para,n_ver,kappa_para,kappa_ver
168,564.1748942172073,2.9525172841581613,2.7815343637572623,0.030956635034929188,0.028868958459150152
169,560.8575693156632,2.959677748540533,2.7863750889474104,0.034530786350105154,0.03140280730583532
170,557.5539568345323,2.9668280554181603,2.791193010847297,0.03832375785727045,0.034035625494475336
171,554.2890349112691,2.9740029506154526,2.7960245152481153,0.04235032785490265,0.03678436989343515
172,551.0621278108613,2.981169377419019,2.800816066873189,0.046592454978276056,0.03963130650129173
173,547.8725754429372,2.9883115616637914,2.8056043394024113,0.05104889394968547,0.04261114025274962
174,544.743662961824,2.995430916828577,2.810353898940068,0.055734885776223264,0.04570598743753729
175,541.6266270638595,3.002512339165932,2.815083377447086,0.06066586225940067,0.04893283129856059
176,538.5450597176981,3.009556539788108,2.8197575376034214,0.06580703747600894,0.05227399804214501
177,535.4983589566419,3.0165320820064023,2.8243950974827094,0.0711744460735815,0.05574644997094651
178,532.4859363593422,3.023457560787351,2.8289433394248547,0.07678295307030757,0.05933310775822475
179,529.5072166709369,3.030300744990763,2.83342115241464,0.08259906229233449,0.0630509869130317
180,526.5839986410735,3.037080764351164,2.8378117676332186,0.08865421135994324,0.06690013839724596
181,523.6707631234427,3.043749682829804,2.8420809522437716,0.09493224808531686,0.07088116186168658
182,520.7895842083159,3.050358153470068,2.8462293405488683,0.10141432069152011,0.07497638962531693
183,517.9399356752016,3.0568599782786525,2.85018832331647,0.10813383745045989,0.07920529256021659
184,515.1213027583915,3.0632730524439213,2.8539237684083116,0.11507299348282503,0.08355163604562295
185,512.3331818369624,3.069648823906742,2.857331674209994,0.12224525394485326,0.0880016843230225
186,509.5960218633132,3.075932410362169,2.860402451930679,0.1298468063389489,0.09220730454275058
187,506.86723348593847,3.082047230203454,2.8632553607204416,0.13789535599424899,0.09607944990654864
188,504.16751372230135,3.0878692278883584,2.86604659114978,0.14641164072520396,0.09961457042659898
189,501.49640055002834,3.0933071568814947,2.8688441242239495,0.15540002192495245,0.1027940129301301
190,498.85344168644644,3.098190159539452,2.8717517653230926,0.16487044813154106,0.1056323891441472
191,496.2580541881778,3.1021880248026417,2.874907140357753,0.1748443342774198,0.10812523146793569
192,493.66987817501393,3.1053661598167865,2.8784706508271425,0.18411677418218858,0.11042322071571631
193,491.1085587548022,3.1083013128713692,2.8824378906003965,0.19270975999641923,0.11290789684013446
194,488.57368006304176,3.111151520489331,2.8866554339332744,0.20140452686838078,0.11567019605974774
195,486.06483477715494,3.113740983447284,2.891036575118461,0.21019731682222104,0.1187117461445269
196,483.5816238982918,3.1159755086984213,2.8954786785731232,0.2190967156494674,0.12205235791069467
197,481.1423250038802,3.1176838335419053,2.8998971266276192,0.22815013900621048,0.12571135598314928
198,478.70902984210323,3.1185950754401617,2.904172126054722,0.2373504677889375,0.12967550945804557
199,476.30022278558806,3.1184773440801563,2.9081603718659386,0.245969399603335,0.13377872959268172
200,473.91553602140266,3.1181547247917187,2.912060442892571,0.252168371809234,0.1374628060955972
201,471.55460906601763,3.118438953632717,2.916032873974344,0.2583824830245173,0.141236405006189
202,469.2170885836455,3.1188349098824215,2.9200264423039193,0.2646340777399837,0.145101425747945
203,466.9202093609971,3.119099260410843,2.923971439023752,0.2707031516171696,0.1490267634575421
204,464.6282973621103,3.119201049166599,2.9278835502032785,0.2764329667785862,0.15297739555553758
205,462.35877549498485,3.119318061837693,2.931778195957035,0.281327515374628,0.15691841921548422
206,460.1113172541744,3.1197127108609064,2.935673324335826,0.28601992641616214,0.16086599148658404
207,457.8856024519036,3.120187711801679,2.9396047715056794,0.29063956523191414,0.16485209328048003
208,455.6980632832311,3.1206982727217234,2.943559486801772,0.29488592602622987,0.1689451163564976
209,453.514739229025,3.1212180493928066,2.9474283949683624,0.29900185928424705,0.17330361642440587
210,451.35223674152803,3.1216666021297046,2.9510886907673153,0.30265884234896423,0.1778326763414031
211,449.21025938269815,3.1220884418408152,2.954423934416906,0.3058369478594939,0.18253981553477866
212,447.0885163151253,3.122415591295305,2.957114037048941,0.30851114204191704,0.18741245452713873
213,444.9867221703868,3.121776268379217,2.9581374018273214,0.31078460356920995,0.19255359796611868
214,442.9204172024575,3.1245707039932675,2.96062113960847,0.3018974730814843,0.18914949721464738
215,440.85753901944753,3.1324966333131803,2.966231534053512,0.30485268199313853,0.19191017068788485
216,438.8137872460896,3.1387329753737583,2.9712279007237012,0.3082931895105772,0.19466699267973356
217,436.78889710803475,3.1444271213914643,2.976280314997068,0.31196461617018306,0.1973436430165603
218,434.7826086956522,3.1499238760066604,2.981573061171523,0.3157854091575817,0.19994479013898853
219,432.7946668528149,3.1553296176738486,2.9872402082070786,0.31953872405358835,0.20249459629597716
220,430.83979013932804,3.160870216252262,2.993540917115505,0.32326540797094616,0.2049078389050566
221,428.88765910348644,3.1667878605710413,3.000430532564535,0.32671907483358503,0.20828677525349615
222,426.95313844988465,3.1731094775631257,3.0073892042121155,0.3310947849195664,0.21234364980281983
223,425.03599095084667,3.1792184190979866,3.0144267927309594,0.3361989832404333,0.21649223712239118
224,423.13598362054256,3.184631749336493,3.0216903695224935,0.3418762625307745,0.22093593927874822
225,421.2528876206006,3.187833819549794,3.029165409488099,0.34840272826920793,0.22570573328827997
226,419.40066292362854,3.190159408383883,3.0369361696631514,0.3460015186385865,0.23061070792201738
227,417.5505943361282,3.2016589135049265,3.0450662545775846,0.3313907035895019,0.2358569370766066
228,415.71677618345177,3.2211264116368463,3.0541117691145327,0.339198112825626,0.24041359829240302
229,413.8989952935679,3.2372248283245693,3.065506992035069,0.3480295808132355,0.24501656722739104
230,412.0970422067132,3.2522872431555543,3.079234501980793,0.3601004193171087,0.2543326919389289
231,410.32428855062875,3.265261617679608,3.091386483415436,0.3755441810115697,0.27270935048812694
232,408.55326018912064,3.275274478158245,3.097446258032287,0.3916923630539209,0.294742805507131
233,406.79745423528635,3.2832789781917557,3.097847769664793,0.4059813402558053,0.312507286342465
234,405.0566752686767,3.291870765485047,3.0966599068643457,0.4171488183551654,0.3243494701415403
235,403.33073119958374,3.303500767006432,3.09748360744864,0.4294383746384154,0.33317367605055564
236,401.6194331983806,3.316099725081666,3.099306380523432,0.45057450736443183,0.34770683104198324
237,399.935494275117,3.324762364202213,3.0978405701483815,0.47795897147714184,0.364850925800182
238,398.25282631038027,3.326910853984245,3.0920153724937367,0.5089556271013984,0.38099745896473103
239,396.584258163559,3.3210670903114208,3.0811156134330466,0.5401727671306333,0.396577134162951
240,394.9296133511688,3.304384402251042,3.0630816405628596,0.5718009075193707,0.40702473727435523
241,393.28871832281396,3.2751197254050206,3.040504671637044,0.5854137133148305,0.3992100427678264
242,391.6614024005054,3.254010023711663,3.0309822591008895,0.5499829401135798,0.3577058218485305
243,390.059767222397,3.2607441902843797,3.0445273982047842,0.5335285132711609,0.3332372704539405
244,388.4590081764356,3.2756687954816903,3.0661956589763193,0.5302886550667172,0.32008720550066433
245,386.87133408211656,3.2913066897241547,3.09023740218739,0.539907145556506,0.31916641721501987
246,385.29658515365253,3.304880961338598,3.1119471972459016,0.5513965620298475,0.32559999761459135
247,383.7346041963236,3.310602562785001,3.129475555319203,0.5831717831982421,0.33424130705290367
248,382.1970163974849,3.3103121488869722,3.1488277874144526,0.5753838050107808,0.3309326741097015
249,380.6600153491942,3.3240061190762837,3.1752670244778542,0.5905223786247042,0.33737320097548523
