Energy,xx,yy,zz,xy,xz,yz
13.5627,-0.7958,-0.7958,-0.7958,0.0391,0.0391,0.0391
13.5995,-0.7697,-0.7697,-0.7697,0.0413,0.0413,0.0413
13.6362,-0.7413,-0.7413,-0.7413,0.0432,0.0432,0.0432
13.6730,-0.7158,-0.7158,-0.7158,0.0426,0.0426,0.0426
13.7097,-0.6930,-0.6930,-0.6930,0.0398,0.0398,0.0398
13.7465,-0.6752,-0.6752,-0.6752,0.0361,0.0361,0.0361
13.7832,-0.6636,-0.6636,-0.6636,0.0338,0.0338,0.0338
13.8200,-0.6581,-0.6581,-0.6581,0.0330,0.0330,0.0330
13.8568,-0.6819,-0.6819,-0.6819,0.0301,0.0301,0.0301
13.8935,-0.7244,-0.7244,-0.7244,0.0259,0.0259,0.0259
13.9303,-0.7426,-0.7426,-0.7426,0.0253,0.0253,0.0253
13.9670,-0.7342,-0.7342,-0.7342,0.0272,0.0272,0.0272
14.0038,-0.7154,-0.7154,-0.7154,0.0303,0.0303,0.0303
14.0405,-0.6973,-0.6973,-0.6973,0.0305,0.0305,0.0305
14.0773,-0.6862,-0.6862,-0.6862,0.0220,0.0220,0.0220
14.1140,-0.6818,-0.6818,-0.6818,0.0095,0.0095,0.0095
14.1508,-0.6734,-0.6734,-0.6734,0.0021,0.0021,0.0021
14.1876,-0.6580,-0.6580,-0.6580,-0.0012,-0.0012,-0.0012
14.2243,-0.6431,-0.6431,-0.6431,-0.0059,-0.0059,-0.0059
14.2611,-0.6305,-0.6305,-0.6305,-0.0112,-0.0112,-0.0112
14.2978,-0.6168,-0.6168,-0.6168,-0.0143,-0.0143,-0.0143
14.3346,-0.5974,-0.5974,-0.5974,-0.0137,-0.0137,-0.0137
14.3713,-0.5772,-0.5772,-0.5772,-0.0094,-0.0094,-0.0094
14.4081,-0.5528,-0.5528,-0.5528,-0.0055,-0.0055,-0.0055
14.4448,-0.5230,-0.5230,-0.5230,-0.0044,-0.0044,-0.0044
14.4816,-0.5028,-0.5028,-0.5028,-0.0038,-0.0038,-0.0038
14.5184,-0.4981,-0.4981,-0.4981,-0.0028,-0.0028,-0.0028
14.5551,-0.5023,-0.5023,-0.5023,-0.0033,-0.0033,-0.0033
14.5919,-0.5061,-0.5061,-0.5061,-0.0063,-0.0063,-0.0063
14.6286,-0.5079,-0.5079,-0.5079,-0.0090,-0.0090,-0.0090
14.6654,-0.5096,-0.5096,-0.5096,-0.0093,-0.0093,-0.0093
14.7021,-0.5114,-0.5114,-0.5114,-0.0079,-0.0079,-0.0079
14.7389,-0.5089,-0.5089,-0.5089,-0.0065,-0.0065,-0.0065
14.7756,-0.4986,-0.4986,-0.4986,-0.0054,-0.0054,-0.0054
14.8124,-0.4789,-0.4789,-0.4789,-0.0053,-0.0053,-0.0053
14.8491,-0.4596,-0.4596,-0.4596,-0.0064,-0.0064,-0.0064
14.8859,-0.4472,-0.4472,-0.4472,-0.0080,-0.0080,-0.0080
14.9227,-0.4337,-0.4337,-0.4337,-0.0121,-0.0121,-0.0121
14.9594,-0.4242,-0.4242,-0.4242,-0.0128,-0.0128,-0.0128
14.9962,-0.4251,-0.4251,-0.4251,-0.0073,-0.0073,-0.0073
15.0329,-0.4259,-0.4259,-0.4259,-0.0022,-0.0022,-0.0022
15.0697,-0.4193,-0.4193,-0.4193,0.0003,0.0003,0.0003
15.1064,-0.4072,-0.4072,-0.4072,-0.0018,-0.0018,-0.0018
15.1432,-0.3870,-0.3870,-0.3870,-0.0050,-0.0050,-0.0050
15.1799,-0.3613,-0.3613,-0.3613,-0.0062,-0.0062,-0.0062
15.2167,-0.3390,-0.3390,-0.3390,-0.0059,-0.0059,-0.0059
15.2535,-0.3226,-0.3226,-0.3226,-0.0047,-0.0047,-0.0047
15.2902,-0.3108,-0.3108,-0.3108,-0.0040,-0.0040,-0.0040
15.3270,-0.2985,-0.2985,-0.2985,-0.0048,-0.0048,-0.0048
15.3637,-0.2834,-0.2834,-0.2834,-0.0086,-0.0086,-0.0086
15.4005,-0.3049,-0.3049,-0.3049,-0.0049,-0.0049,-0.0049
15.4372,-0.3341,-0.3341,-0.3341,0.0008,0.0008,0.0008
15.4740,-0.3337,-0.3337,-0.3337,0.0022,0.0022,0.0022
15.5107,-0.3344,-0.3344,-0.3344,0.0063,0.0063,0.0063
15.5475,-0.3317,-0.3317,-0.3317,0.0107,0.0107,0.0107
15.5843,-0.3257,-0.3257,-0.3257,0.0166,0.0166,0.0166
15.6210,-0.3099,-0.3099,-0.3099,0.0218,0.0218,0.0218
15.6578,-0.2915,-0.2915,-0.2915,0.0251,0.0251,0.0251
15.6945,-0.2889,-0.2889,-0.2889,0.0260,0.0260,0.0260
15.7313,-0.2843,-0.2843,-0.2843,0.0237,0.0237,0.0237
15.7680,-0.2675,-0.2675,-0.2675,0.0209,0.0209,0.0209
15.8048,-0.2551,-0.2551,-0.2551,0.0164,0.0164,0.0164
15.8415,-0.2630,-0.2630,-0.2630,0.0018,0.0018,0.0018
15.8783,-0.2736,-0.2736,-0.2736,-0.0105,-0.0105,-0.0105
15.9151,-0.2658,-0.2658,-0.2658,-0.0090,-0.0090,-0.0090
15.9518,-0.2495,-0.2495,-0.2495,-0.0074,-0.0074,-0.0074
15.9886,-0.2276,-0.2276,-0.2276,-0.0098,-0.0098,-0.0098
16.0253,-0.2027,-0.2027,-0.2027,-0.0125,-0.0125,-0.0125
16.0621,-0.2062,-0.2062,-0.2062,-0.0114,-0.0114,-0.0114
16.0988,-0.2379,-0.2379,-0.2379,-0.0071,-0.0071,-0.0071
16.1356,-0.2519,-0.2519,-0.2519,-0.0031,-0.0031,-0.0031
16.1723,-0.2381,-0.2381,-0.2381,-0.0014,-0.0014,-0.0014
16.2091,-0.2175,-0.2175,-0.2175,-0.0012,-0.0012,-0.0012
16.2459,-0.2001,-0.2001,-0.2001,-0.0001,-0.0001,-0.0001
16.2826,-0.1864,-0.1864,-0.1864,0.0006,0.0006,0.0006
16.3194,-0.1797,-0.1797,-0.1797,-0.0007,-0.0007,-0.0007
16.3561,-0.1784,-0.1784,-0.1784,-0.0040,-0.0040,-0.0040
16.3929,-0.1764,-0.1764,-0.1764,-0.0073,-0.0073,-0.0073
16.4296,-0.1671,-0.1671,-0.1671,-0.0101,-0.0101,-0.0101
16.4664,-0.1537,-0.1537,-0.1537,-0.0129,-0.0129,-0.0129
16.5031,-0.1556,-0.1556,-0.1556,-0.0150,-0.0150,-0.0150
16.5399,-0.1863,-0.1863,-0.1863,-0.0148,-0.0148,-0.0148
16.5766,-0.2242,-0.2242,-0.2242,-0.0130,-0.0130,-0.0130
16.6134,-0.2443,-0.2443,-0.2443,-0.0217,-0.0217,-0.0217
16.6502,-0.2316,-0.2316,-0.2316,-0.0271,-0.0271,-0.0271
16.6869,-0.2031,-0.2031,-0.2031,-0.0217,-0.0217,-0.0217
16.7237,-0.1873,-0.1873,-0.1873,-0.0201,-0.0201,-0.0201
16.7604,-0.1769,-0.1769,-0.1769,-0.0200,-0.0200,-0.0200
16.7972,-0.1746,-0.1746,-0.1746,-0.0165,-0.0165,-0.0165
16.8339,-0.1809,-0.1809,-0.1809,-0.0099,-0.0099,-0.0099
16.8707,-0.1801,-0.1801,-0.1801,-0.0065,-0.0065,-0.0065
16.9074,-0.1800,-0.1800,-0.1800,-0.0032,-0.0032,-0.0032
16.9442,-0.1843,-0.1843,-0.1843,-0.0009,-0.0009,-0.0009
16.9810,-0.1875,-0.1875,-0.1875,0.0001,0.0001,0.0001
17.0177,-0.1926,-0.1926,-0.1926,0.0043,0.0043,0.0043
17.0545,-0.1962,-0.1962,-0.1962,0.0080,0.0080,0.0080
17.0912,-0.1894,-0.1894,-0.1894,0.0069,0.0069,0.0069
17.1280,-0.1810,-0.1810,-0.1810,0.0059,0.0059,0.0059
17.1647,-0.1733,-0.1733,-0.1733,0.0057,0.0057,0.0057
17.2015,-0.1584,-0.1584,-0.1584,0.0037,0.0037,0.0037
17.2382,-0.1441,-0.1441,-0.1441,0.0033,0.0033,0.0033
17.2750,-0.1351,-0.1351,-0.1351,0.0039,0.0039,0.0039
17.3118,-0.1344,-0.1344,-0.1344,0.0049,0.0049,0.0049
17.3485,-0.1415,-0.1415,-0.1415,0.0071,0.0071,0.0071
17.3853,-0.1546,-0.1546,-0.1546,0.0109,0.0109,0.0109
17.4220,-0.1633,-0.1633,-0.1633,0.0137,0.0137,0.0137
17.4588,-0.1580,-0.1580,-0.1580,0.0127,0.0127,0.0127
17.4955,-0.1438,-0.1438,-0.1438,0.0095,0.0095,0.0095
17.5323,-0.1279,-0.1279,-0.1279,0.0066,0.0066,0.0066
17.5690,-0.1094,-0.1094,-0.1094,0.0040,0.0040,0.0040
17.6058,-0.0922,-0.0922,-0.0922,0.0013,0.0013,0.0013
17.6426,-0.0833,-0.0833,-0.0833,-0.0017,-0.0017,-0.0017
17.6793,-0.0804,-0.0804,-0.0804,-0.0037,-0.0037,-0.0037
17.7161,-0.0777,-0.0777,-0.0777,-0.0039,-0.0039,-0.0039
17.7528,-0.0717,-0.0717,-0.0717,-0.0024,-0.0024,-0.0024
17.7896,-0.0641,-0.0641,-0.0641,-0.0002,-0.0002,-0.0002
17.8263,-0.0580,-0.0580,-0.0580,0.0011,0.0011,0.0011
17.8631,-0.0533,-0.0533,-0.0533,0.0015,0.0015,0.0015
17.8998,-0.0498,-0.0498,-0.0498,0.0012,0.0012,0.0012
17.9366,-0.0450,-0.0450,-0.0450,0.0008,0.0008,0.0008
17.9734,-0.0364,-0.0364,-0.0364,0.0003,0.0003,0.0003
18.0101,-0.0264,-0.0264,-0.0264,-0.0001,-0.0001,-0.0001
18.0469,-0.0165,-0.0165,-0.0165,-0.0005,-0.0005,-0.0005
18.0836,-0.0066,-0.0066,-0.0066,-0.0012,-0.0012,-0.0012
18.1204,-0.0021,-0.0021,-0.0021,-0.0020,-0.0020,-0.0020
18.1571,-0.0014,-0.0014,-0.0014,-0.0030,-0.0030,-0.0030
18.1939,0.0076,0.0076,0.0076,-0.0052,-0.0052,-0.0052
18.2306,0.0186,0.0186,0.0186,-0.0073,-0.0073,-0.0073
18.2674,0.0210,0.0210,0.0210,-0.0070,-0.0070,-0.0070
18.3041,0.0223,0.0223,0.0223,-0.0056,-0.0056,-0.0056
18.3409,0.0271,0.0271,0.0271,-0.0043,-0.0043,-0.0043
18.3777,0.0323,0.0323,0.0323,-0.0032,-0.0032,-0.0032
18.4144,0.0356,0.0356,0.0356,-0.0027,-0.0027,-0.0027
18.4512,0.0381,0.0381,0.0381,-0.0025,-0.0025,-0.0025
18.4879,0.0414,0.0414,0.0414,-0.0022,-0.0022,-0.0022
18.5247,0.0412,0.0412,0.0412,-0.0016,-0.0016,-0.0016
18.5614,0.0407,0.0407,0.0407,-0.0013,-0.0013,-0.0013
18.5982,0.0453,0.0453,0.0453,-0.0020,-0.0020,-0.0020
18.6349,0.0548,0.0548,0.0548,-0.0031,-0.0031,-0.0031
18.6717,0.0680,0.0680,0.0680,-0.0042,-0.0042,-0.0042
18.7085,0.0818,0.0818,0.0818,-0.0052,-0.0052,-0.0052
18.7452,0.0925,0.0925,0.0925,-0.0064,-0.0064,-0.0064
18.7820,0.0979,0.0979,0.0979,-0.0076,-0.0076,-0.0076
18.8187,0.0992,0.0992,0.0992,-0.0086,-0.0086,-0.0086
18.8555,0.1016,0.1016,0.1016,-0.0084,-0.0084,-0.0084
18.8922,0.1044,0.1044,0.1044,-0.0067,-0.0067,-0.0067
18.9290,0.1038,0.1038,0.1038,-0.0044,-0.0044,-0.0044
18.9657,0.1062,0.1062,0.1062,-0.0032,-0.0032,-0.0032
19.0025,0.1123,0.1123,0.1123,-0.0033,-0.0033,-0.0033
19.0393,0.1178,0.1178,0.1178,-0.0032,-0.0032,-0.0032
19.0760,0.1229,0.1229,0.1229,-0.0032,-0.0032,-0.0032
19.1128,0.1278,0.1278,0.1278,-0.0034,-0.0034,-0.0034
19.1495,0.1332,0.1332,0.1332,-0.0041,-0.0041,-0.0041
19.1863,0.1374,0.1374,0.1374,-0.0057,-0.0057,-0.0057
19.2230,0.1363,0.1363,0.1363,-0.0074,-0.0074,-0.0074
19.2598,0.1337,0.1337,0.1337,-0.0083,-0.0083,-0.0083
19.2965,0.1344,0.1344,0.1344,-0.0086,-0.0086,-0.0086
19.3333,0.1366,0.1366,0.1366,-0.0084,-0.0084,-0.0084
19.3701,0.1375,0.1375,0.1375,-0.0079,-0.0079,-0.0079
19.4068,0.1359,0.1359,0.1359,-0.0067,-0.0067,-0.0067
19.4436,0.1350,0.1350,0.1350,-0.0058,-0.0058,-0.0058
19.4803,0.1354,0.1354,0.1354,-0.0058,-0.0058,-0.0058
19.5171,0.1369,0.1369,0.1369,-0.0065,-0.0065,-0.0065
19.5538,0.1405,0.1405,0.1405,-0.0080,-0.0080,-0.0080
19.5906,0.1462,0.1462,0.1462,-0.0100,-0.0100,-0.0100
19.6273,0.1534,0.1534,0.1534,-0.0119,-0.0119,-0.0119
19.6641,0.1616,0.1616,0.1616,-0.0133,-0.0133,-0.0133
19.7009,0.1702,0.1702,0.1702,-0.0140,-0.0140,-0.0140
19.7376,0.1792,0.1792,0.1792,-0.0141,-0.0141,-0.0141
19.7744,0.1872,0.1872,0.1872,-0.0139,-0.0139,-0.0139
19.8111,0.1922,0.1922,0.1922,-0.0133,-0.0133,-0.0133
19.8479,0.1913,0.1913,0.1913,-0.0120,-0.0120,-0.0120
19.8846,0.1868,0.1868,0.1868,-0.0092,-0.0092,-0.0092
19.9214,0.1808,0.1808,0.1808,-0.0052,-0.0052,-0.0052
19.9581,0.1743,0.1743,0.1743,-0.0019,-0.0019,-0.0019
19.9949,0.1692,0.1692,0.1692,0.0006,0.0006,0.0006
20.0316,0.1666,0.1666,0.1666,0.0032,0.0032,0.0032
20.0684,0.1683,0.1683,0.1683,0.0050,0.0050,0.0050
20.1052,0.1726,0.1726,0.1726,0.0057,0.0057,0.0057
20.1419,0.1788,0.1788,0.1788,0.0058,0.0058,0.0058
20.1787,0.1845,0.1845,0.1845,0.0061,0.0061,0.0061
20.2154,0.1868,0.1868,0.1868,0.0071,0.0071,0.0071
20.2522,0.1878,0.1878,0.1878,0.0079,0.0079,0.0079
20.2889,0.1909,0.1909,0.1909,0.0077,0.0077,0.0077
20.3257,0.1966,0.1966,0.1966,0.0063,0.0063,0.0063
20.3624,0.2017,0.2017,0.2017,0.0049,0.0049,0.0049
20.3992,0.2036,0.2036,0.2036,0.0043,0.0043,0.0043
20.4360,0.2031,0.2031,0.2031,0.0046,0.0046,0.0046
20.4727,0.2002,0.2002,0.2002,0.0057,0.0057,0.0057
20.5095,0.1965,0.1965,0.1965,0.0065,0.0065,0.0065
20.5462,0.1971,0.1971,0.1971,0.0057,0.0057,0.0057
20.5830,0.2002,0.2002,0.2002,0.0044,0.0044,0.0044
20.6197,0.2033,0.2033,0.2033,0.0032,0.0032,0.0032
20.6565,0.2076,0.2076,0.2076,0.0018,0.0018,0.0018
20.6932,0.2110,0.2110,0.2110,0.0009,0.0009,0.0009
20.7300,0.2140,0.2140,0.2140,0.0005,0.0005,0.0005
20.7668,0.2181,0.2181,0.2181,0.0004,0.0004,0.0004
20.8035,0.2205,0.2205,0.2205,0.0016,0.0016,0.0016
20.8403,0.2160,0.2160,0.2160,0.0052,0.0052,0.0052
20.8770,0.2075,0.2075,0.2075,0.0098,0.0098,0.0098
20.9138,0.2021,0.2021,0.2021,0.0136,0.0136,0.0136
20.9505,0.2024,0.2024,0.2024,0.0155,0.0155,0.0155
20.9873,0.2029,0.2029,0.2029,0.0163,0.0163,0.0163
21.0240,0.2022,0.2022,0.2022,0.0167,0.0167,0.0167
21.0608,0.2047,0.2047,0.2047,0.0163,0.0163,0.0163
21.0976,0.2099,0.2099,0.2099,0.0159,0.0159,0.0159
21.1343,0.2162,0.2162,0.2162,0.0156,0.0156,0.0156
21.1711,0.2232,0.2232,0.2232,0.0142,0.0142,0.0142
21.2078,0.2306,0.2306,0.2306,0.0123,0.0123,0.0123
21.2446,0.2385,0.2385,0.2385,0.0111,0.0111,0.0111
21.2813,0.2459,0.2459,0.2459,0.0105,0.0105,0.0105
21.3181,0.2508,0.2508,0.2508,0.0104,0.0104,0.0104
21.3548,0.2540,0.2540,0.2540,0.0106,0.0106,0.0106
21.3916,0.2590,0.2590,0.2590,0.0102,0.0102,0.0102
21.4284,0.2653,0.2653,0.2653,0.0093,0.0093,0.0093
21.4651,0.2681,0.2681,0.2681,0.0081,0.0081,0.0081
21.5019,0.2692,0.2692,0.2692,0.0068,0.0068,0.0068
21.5386,0.2721,0.2721,0.2721,0.0056,0.0056,0.0056
21.5754,0.2754,0.2754,0.2754,0.0047,0.0047,0.0047
21.6121,0.2777,0.2777,0.2777,0.0037,0.0037,0.0037
21.6489,0.2804,0.2804,0.2804,0.0022,0.0022,0.0022
21.6856,0.2846,0.2846,0.2846,0.0009,0.0009,0.0009
21.7224,0.2873,0.2873,0.2873,0.0007,0.0007,0.0007
21.7591,0.2910,0.2910,0.2910,0.0012,0.0012,0.0012
21.7959,0.2967,0.2967,0.2967,0.0015,0.0015,0.0015
21.8327,0.3006,0.3006,0.3006,0.0015,0.0015,0.0015
21.8694,0.3036,0.3036,0.3036,0.0011,0.0011,0.0011
21.9062,0.3074,0.3074,0.3074,0.0010,0.0010,0.0010
21.9429,0.3113,0.3113,0.3113,0.0007,0.0007,0.0007
21.9797,0.3145,0.3145,0.3145,0.0005,0.0005,0.0005
22.0164,0.3177,0.3177,0.3177,0.0006,0.0006,0.0006
22.0532,0.3205,0.3205,0.3205,0.0004,0.0004,0.0004
22.0899,0.3238,0.3238,0.3238,0.0001,0.0001,0.0001
22.1267,0.3298,0.3298,0.3298,-0.0004,-0.0004,-0.0004
22.1635,0.3367,0.3367,0.3367,-0.0005,-0.0005,-0.0005
22.2002,0.3403,0.3403,0.3403,0.0002,0.0002,0.0002
22.2370,0.3392,0.3392,0.3392,0.0011,0.0011,0.0011
22.2737,0.3363,0.3363,0.3363,0.0019,0.0019,0.0019
22.3105,0.3353,0.3353,0.3353,0.0022,0.0022,0.0022
22.3472,0.3355,0.3355,0.3355,0.0011,0.0011,0.0011
22.3840,0.3365,0.3365,0.3365,-0.0005,-0.0005,-0.0005
22.4207,0.3409,0.3409,0.3409,-0.0013,-0.0013,-0.0013
22.4575,0.3477,0.3477,0.3477,-0.0015,-0.0015,-0.0015
22.4943,0.3535,0.3535,0.3535,-0.0022,-0.0022,-0.0022
22.5310,0.3586,0.3586,0.3586,-0.0034,-0.0034,-0.0034
22.5678,0.3643,0.3643,0.3643,-0.0048,-0.0048,-0.0048
22.6045,0.3637,0.3637,0.3637,-0.0049,-0.0049,-0.0049
22.6413,0.3612,0.3612,0.3612,-0.0042,-0.0042,-0.0042
22.6780,0.3628,0.3628,0.3628,-0.0035,-0.0035,-0.0035
22.7148,0.3628,0.3628,0.3628,-0.0010,-0.0010,-0.0010
22.7515,0.3628,0.3628,0.3628,0.0015,0.0015,0.0015
22.7883,0.3665,0.3665,0.3665,0.0020,0.0020,0.0020
22.8251,0.3717,0.3717,0.3717,0.0009,0.0009,0.0009
22.8618,0.3755,0.3755,0.3755,-0.0005,-0.0005,-0.0005
22.8986,0.3777,0.3777,0.3777,-0.0014,-0.0014,-0.0014
22.9353,0.3783,0.3783,0.3783,-0.0015,-0.0015,-0.0015
22.9721,0.3775,0.3775,0.3775,-0.0019,-0.0019,-0.0019
23.0088,0.3756,0.3756,0.3756,-0.0023,-0.0023,-0.0023
23.0456,0.3754,0.3754,0.3754,-0.0024,-0.0024,-0.0024
23.0823,0.3785,0.3785,0.3785,-0.0026,-0.0026,-0.0026
23.1191,0.3835,0.3835,0.3835,-0.0031,-0.0031,-0.0031
23.1559,0.3918,0.3918,0.3918,-0.0036,-0.0036,-0.0036
23.1926,0.4007,0.4007,0.4007,-0.0042,-0.0042,-0.0042
23.2294,0.4029,0.4029,0.4029,-0.0049,-0.0049,-0.0049
23.2661,0.4016,0.4016,0.4016,-0.0054,-0.0054,-0.0054
23.3029,0.4012,0.4012,0.4012,-0.0049,-0.0049,-0.0049
23.3396,0.4002,0.4002,0.4002,-0.0030,-0.0030,-0.0030
23.3764,0.4014,0.4014,0.4014,-0.0011,-0.0011,-0.0011
23.4131,0.4059,0.4059,0.4059,-0.0004,-0.0004,-0.0004
23.4499,0.4125,0.4125,0.4125,-0.0005,-0.0005,-0.0005
23.4866,0.4189,0.4189,0.4189,-0.0009,-0.0009,-0.0009
23.5234,0.4218,0.4218,0.4218,-0.0012,-0.0012,-0.0012
23.5602,0.4213,0.4213,0.4213,-0.0012,-0.0012,-0.0012
23.5969,0.4199,0.4199,0.4199,-0.0006,-0.0006,-0.0006
23.6337,0.4192,0.4192,0.4192,0.0005,0.0005,0.0005
23.6704,0.4200,0.4200,0.4200,0.0009,0.0009,0.0009
23.7072,0.4215,0.4215,0.4215,0.0014,0.0014,0.0014
23.7439,0.4241,0.4241,0.4241,0.0024,0.0024,0.0024
23.7807,0.4270,0.4270,0.4270,0.0036,0.0036,0.0036
23.8174,0.4274,0.4274,0.4274,0.0051,0.0051,0.0051
23.8542,0.4272,0.4272,0.4272,0.0069,0.0069,0.0069
23.8910,0.4280,0.4280,0.4280,0.0059,0.0059,0.0059
23.9277,0.4317,0.4317,0.4317,0.0043,0.0043,0.0043
23.9645,0.4382,0.4382,0.4382,0.0048,0.0048,0.0048
24.0012,0.4441,0.4441,0.4441,0.0048,0.0048,0.0048
24.0380,0.4474,0.4474,0.4474,0.0037,0.0037,0.0037
24.0747,0.4486,0.4486,0.4486,0.0018,0.0018,0.0018
24.1115,0.4498,0.4498,0.4498,-0.0003,-0.0003,-0.0003
24.1482,0.4489,0.4489,0.4489,-0.0021,-0.0021,-0.0021
24.1850,0.4464,0.4464,0.4464,-0.0032,-0.0032,-0.0032
24.2218,0.4441,0.4441,0.4441,-0.0031,-0.0031,-0.0031
24.2585,0.4461,0.4461,0.4461,-0.0024,-0.0024,-0.0024
24.2953,0.4516,0.4516,0.4516,-0.0020,-0.0020,-0.0020
24.3320,0.4563,0.4563,0.4563,-0.0019,-0.0019,-0.0019
24.3688,0.4604,0.4604,0.4604,-0.0019,-0.0019,-0.0019
24.4055,0.4624,0.4624,0.4624,-0.0021,-0.0021,-0.0021
24.4423,0.4628,0.4628,0.4628,-0.0028,-0.0028,-0.0028
24.4790,0.4612,0.4612,0.4612,-0.0033,-0.0033,-0.0033
24.5158,0.4578,0.4578,0.4578,-0.0035,-0.0035,-0.0035
24.5526,0.4562,0.4562,0.4562,-0.0035,-0.0035,-0.0035
24.5893,0.4561,0.4561,0.4561,-0.0034,-0.0034,-0.0034
24.6261,0.4565,0.4565,0.4565,-0.0031,-0.0031,-0.0031
24.6628,0.4585,0.4585,0.4585,-0.0027,-0.0027,-0.0027
24.6996,0.4604,0.4604,0.4604,-0.0028,-0.0028,-0.0028
24.7363,0.4621,0.4621,0.4621,-0.0036,-0.0036,-0.0036
24.7731,0.4657,0.4657,0.4657,-0.0038,-0.0038,-0.0038
24.8098,0.4691,0.4691,0.4691,-0.0030,-0.0030,-0.0030
24.8466,0.4690,0.4690,0.4690,-0.0017,-0.0017,-0.0017
24.8834,0.4673,0.4673,0.4673,-0.0008,-0.0008,-0.0008
24.9201,0.4677,0.4677,0.4677,-0.0011,-0.0011,-0.0011
24.9569,0.4700,0.4700,0.4700,-0.0022,-0.0022,-0.0022
24.9936,0.4699,0.4699,0.4699,-0.0028,-0.0028,-0.0028
25.0304,0.4661,0.4661,0.4661,-0.0025,-0.0025,-0.0025
25.0671,0.4673,0.4673,0.4673,-0.0029,-0.0029,-0.0029
25.1039,0.4723,0.4723,0.4723,-0.0041,-0.0041,-0.0041
25.1406,0.4749,0.4749,0.4749,-0.0041,-0.0041,-0.0041
25.1774,0.4766,0.4766,0.4766,-0.0032,-0.0032,-0.0032
25.2141,0.4766,0.4766,0.4766,-0.0026,-0.0026,-0.0026
25.2509,0.4760,0.4760,0.4760,-0.0020,-0.0020,-0.0020
25.2877,0.4764,0.4764,0.4764,-0.0013,-0.0013,-0.0013
25.3244,0.4780,0.4780,0.4780,-0.0006,-0.0006,-0.0006
25.3612,0.4819,0.4819,0.4819,-0.0004,-0.0004,-0.0004
25.3979,0.4864,0.4864,0.4864,-0.0001,-0.0001,-0.0001
25.4347,0.4889,0.4889,0.4889,0.0007,0.0007,0.0007
25.4714,0.4898,0.4898,0.4898,0.0021,0.0021,0.0021
25.5082,0.4929,0.4929,0.4929,0.0030,0.0030,0.0030
25.5449,0.4963,0.4963,0.4963,0.0032,0.0032,0.0032
25.5817,0.4978,0.4978,0.4978,0.0034,0.0034,0.0034
25.6185,0.4993,0.4993,0.4993,0.0036,0.0036,0.0036
25.6552,0.5016,0.5016,0.5016,0.0039,0.0039,0.0039
25.6920,0.5053,0.5053,0.5053,0.0041,0.0041,0.0041
25.7287,0.5066,0.5066,0.5066,0.0038,0.0038,0.0038
25.7655,0.5047,0.5047,0.5047,0.0032,0.0032,0.0032
25.8022,0.5034,0.5034,0.5034,0.0026,0.0026,0.0026
25.8390,0.5024,0.5024,0.5024,0.0022,0.0022,0.0022
25.8757,0.5032,0.5032,0.5032,0.0019,0.0019,0.0019
25.9125,0.5078,0.5078,0.5078,0.0016,0.0016,0.0016
25.9493,0.5138,0.5138,0.5138,0.0013,0.0013,0.0013
25.9860,0.5154,0.5154,0.5154,0.0021,0.0021,0.0021
26.0228,0.5133,0.5133,0.5133,0.0035,0.0035,0.0035
26.0595,0.5111,0.5111,0.5111,0.0043,0.0043,0.0043
26.0963,0.5096,0.5096,0.5096,0.0046,0.0046,0.0046
26.1330,0.5106,0.5106,0.5106,0.0046,0.0046,0.0046
26.1698,0.5145,0.5145,0.5145,0.0048,0.0048,0.0048
26.2065,0.5191,0.5191,0.5191,0.0051,0.0051,0.0051
26.2433,0.5201,0.5201,0.5201,0.0058,0.0058,0.0058
26.2801,0.5193,0.5193,0.5193,0.0065,0.0065,0.0065
26.3168,0.5201,0.5201,0.5201,0.0065,0.0065,0.0065
26.3536,0.5204,0.5204,0.5204,0.0066,0.0066,0.0066
26.3903,0.5201,0.5201,0.5201,0.0065,0.0065,0.0065
26.4271,0.5214,0.5214,0.5214,0.0065,0.0065,0.0065
26.4638,0.5229,0.5229,0.5229,0.0067,0.0067,0.0067
26.5006,0.5234,0.5234,0.5234,0.0065,0.0065,0.0065
26.5373,0.5242,0.5242,0.5242,0.0060,0.0060,0.0060
26.5741,0.5254,0.5254,0.5254,0.0055,0.0055,0.0055
26.6109,0.5272,0.5272,0.5272,0.0048,0.0048,0.0048
26.6476,0.5308,0.5308,0.5308,0.0044,0.0044,0.0044
26.6844,0.5336,0.5336,0.5336,0.0049,0.0049,0.0049
26.7211,0.5350,0.5350,0.5350,0.0055,0.0055,0.0055
26.7579,0.5367,0.5367,0.5367,0.0056,0.0056,0.0056
26.7946,0.5379,0.5379,0.5379,0.0054,0.0054,0.0054
26.8314,0.5393,0.5393,0.5393,0.0050,0.0050,0.0050
26.8681,0.5415,0.5415,0.5415,0.0045,0.0045,0.0045
26.9049,0.5433,0.5433,0.5433,0.0039,0.0039,0.0039
26.9416,0.5426,0.5426,0.5426,0.0030,0.0030,0.0030
26.9784,0.5420,0.5420,0.5420,0.0020,0.0020,0.0020
27.0152,0.5441,0.5441,0.5441,0.0017,0.0017,0.0017
27.0519,0.5467,0.5467,0.5467,0.0018,0.0018,0.0018
27.0887,0.5483,0.5483,0.5483,0.0019,0.0019,0.0019
27.1254,0.5481,0.5481,0.5481,0.0023,0.0023,0.0023
27.1622,0.5465,0.5465,0.5465,0.0026,0.0026,0.0026
27.1989,0.5451,0.5451,0.5451,0.0029,0.0029,0.0029
